"source","target","weight"
964,375,1
382,376,1
1249,376,1
163,377,1
534,377,1
491,378,1
694,379,1
20,380,1
270,380,1
304,380,1
307,380,1
336,380,1
694,381,1
375,382,1
376,382,1
536,382,1
1249,382,1
675,383,1
692,383,1
872,383,1
97,385,1
121,385,1
323,385,1
350,385,1
616,385,1
688,385,1
731,385,1
836,385,1
118,386,1
290,386,1
708,386,1
215,387,1
575,387,1
1019,389,1
94,390,1
985,390,1
289,391,1
762,391,1
1050,391,1
105,392,1
932,392,1
1209,392,1
212,393,1
984,393,1
141,394,1
995,394,1
290,395,1
438,395,1
491,395,1
652,395,1
821,395,1
620,397,1
657,397,1
957,397,1
1021,397,1
545,398,1
675,398,1
713,398,1
896,398,1
1038,398,1
299,399,1
310,399,1
324,399,1
627,399,1
825,399,1
1054,399,1
797,400,1
865,400,1
56,401,1
94,401,1
392,401,1
1051,401,1
91,402,1
155,402,1
242,402,1
304,402,1
307,402,1
328,402,1
415,402,1
520,402,1
636,402,1
664,402,1
871,402,1
730,403,1
142,405,1
655,405,1
769,405,1
782,405,1
212,406,1
365,406,1
679,406,1
737,406,1
844,406,1
400,407,1
415,407,1
600,407,1
747,407,1
963,407,1
973,407,1
393,408,1
865,408,1
126,409,1
268,409,1
648,409,1
714,409,1
796,409,1
327,410,1
372,410,1
549,410,1
958,410,1
1266,410,1
420,411,1
494,411,1
35,412,1
677,412,1
688,412,1
7,413,1
36,413,1
268,413,1
355,413,1
409,413,1
547,413,1
553,413,1
608,413,1
687,413,1
714,413,1
749,413,1
117,415,1
304,415,1
326,415,1
407,415,1
747,415,1
824,415,1
963,415,1
922,416,1
317,417,1
29,418,1
199,418,1
728,418,1
32,419,1
129,420,1
287,420,1
367,420,1
588,420,1
710,420,1
305,421,1
479,421,1
650,421,1
1032,421,1
85,422,1
98,422,1
492,422,1
165,423,1
310,423,1
825,423,1
881,423,1
305,424,1
331,424,1
644,425,1
790,425,1
327,426,1
369,426,1
371,426,1
651,426,1
630,427,1
714,427,1
50,428,1
117,428,1
294,428,1
321,428,1
421,428,1
447,428,1
565,428,1
643,428,1
650,428,1
742,428,1
746,428,1
113,429,1
234,429,1
301,429,1
865,429,1
962,429,1
985,429,1
1051,429,1
606,430,1
916,430,1
1031,430,1
1045,430,1
340,431,1
359,431,1
444,431,1
117,433,1
131,433,1
319,433,1
321,433,1
451,433,1
519,433,1
703,433,1
883,433,1
930,433,1
1460,433,1
659,434,1
844,434,1
928,434,1
142,435,1
127,436,1
137,436,1
539,436,1
264,437,1
791,437,1
851,437,1
879,438,1
954,438,1
500,439,1
877,439,1
941,439,1
1008,439,1
92,440,1
264,440,1
357,440,1
614,440,1
616,440,1
998,440,1
1038,440,1
35,441,1
921,441,1
22,442,1
72,442,1
145,442,1
209,442,1
396,442,1
642,442,1
667,442,1
744,442,1
778,442,1
866,442,1
239,443,1
303,443,1
200,444,1
340,444,1
600,444,1
640,444,1
960,444,1
533,445,1
163,446,1
377,446,1
534,446,1
93,447,1
153,447,1
824,447,1
1042,447,1
496,448,1
585,448,1
829,448,1
40,449,1
359,449,1
648,449,1
704,449,1
853,449,1
1046,449,1
374,450,1
606,450,1
979,450,1
72,451,1
131,451,1
172,451,1
319,451,1
508,451,1
519,451,1
595,451,1
703,451,1
706,451,1
770,451,1
823,451,1
911,451,1
925,451,1
930,451,1
240,452,1
520,452,1
22,453,1
50,453,1
182,453,1
209,453,1
221,453,1
642,453,1
705,453,1
778,453,1
187,454,1
594,454,1
720,454,1
1039,454,1
344,455,1
506,455,1
842,455,1
857,455,1
317,456,1
114,457,1
864,457,1
1018,458,1
54,459,1
285,459,1
596,459,1
276,461,1
197,462,1
726,462,1
820,462,1
116,463,1
156,463,1
483,463,1
503,463,1
537,463,1
206,464,1
23,465,1
149,465,1
185,465,1
219,465,1
296,465,1
774,465,1
856,465,1
885,465,1
1032,465,1
52,467,1
53,467,1
85,467,1
674,467,1
130,468,1
574,468,1
783,468,1
68,469,1
101,469,1
215,469,1
691,469,1
968,469,1
65,471,1
609,471,1
787,471,1
685,473,1
732,473,1
835,473,1
99,474,1
132,474,1
292,474,1
599,474,1
603,474,1
626,474,1
732,474,1
799,474,1
358,476,1
393,476,1
556,476,1
560,476,1
663,476,1
672,476,1
698,476,1
759,476,1
865,476,1
912,476,1
633,477,1
859,477,1
734,478,1
253,479,1
305,479,1
571,479,1
844,479,1
944,479,1
967,479,1
1042,479,1
28,480,1
61,480,1
375,480,1
506,480,1
938,480,1
670,482,1
732,482,1
1394,482,1
463,483,1
503,483,1
648,483,1
662,483,1
788,483,1
68,484,1
665,484,1
961,484,1
7,485,1
36,485,1
212,485,1
293,485,1
355,485,1
359,485,1
413,485,1
531,485,1
547,485,1
749,485,1
845,485,1
1015,486,1
1022,486,1
514,487,1
756,487,1
266,488,1
346,488,1
373,488,1
611,488,1
845,488,1
979,488,1
1047,488,1
455,489,1
506,489,1
584,489,1
762,490,1
1029,490,1
343,491,1
353,491,1
378,491,1
395,491,1
135,492,1
322,492,1
586,492,1
670,492,1
918,492,1
500,493,1
873,496,1
313,497,1
516,497,1
966,497,1
989,497,1
28,498,1
135,498,1
335,498,1
343,498,1
322,499,1
680,500,1
720,500,1
877,500,1
898,500,1
941,500,1
1008,500,1
1043,500,1
159,501,1
261,501,1
106,502,1
304,502,1
500,502,1
680,502,1
877,502,1
941,502,1
78,503,1
365,503,1
463,503,1
483,503,1
969,503,1
1033,503,1
226,504,1
704,504,1
841,504,1
945,504,1
979,504,1
1044,504,1
330,505,1
853,505,1
875,505,1
1060,505,1
61,506,1
455,506,1
489,506,1
559,506,1
172,507,1
72,508,1
131,508,1
209,508,1
442,508,1
447,508,1
667,508,1
744,508,1
770,508,1
866,508,1
627,509,1
811,509,1
432,510,1
527,510,1
1154,510,1
122,511,1
184,512,1
743,512,1
935,512,1
980,512,1
1024,512,1
6,513,1
569,513,1
646,513,1
195,515,1
818,515,1
1194,515,1
345,517,1
634,517,1
487,518,1
514,518,1
131,519,1
209,519,1
319,519,1
451,519,1
689,519,1
703,519,1
866,519,1
930,519,1
671,520,1
64,522,1
173,522,1
860,522,1
69,523,1
157,524,1
296,524,1
540,524,1
652,524,1
1014,524,1
153,525,1
604,525,1
1051,525,1
84,526,1
716,526,1
804,526,1
1041,526,1
8,527,1
267,527,1
510,527,1
738,527,1
848,527,1
1034,527,1
27,528,1
782,528,1
554,529,1
330,530,1
505,530,1
293,531,1
749,531,1
67,532,1
289,532,1
149,533,1
370,533,1
511,533,1
109,534,1
163,534,1
377,534,1
446,534,1
674,534,1
697,534,1
341,535,1
684,535,1
693,535,1
1040,535,1
375,536,1
707,536,1
86,537,1
852,537,1
907,537,1
1434,537,1
165,538,1
137,539,1
177,539,1
436,539,1
1023,539,1
127,540,1
291,540,1
325,540,1
351,540,1
524,540,1
812,540,1
1031,540,1
56,541,1
210,541,1
320,541,1
867,541,1
1005,541,1
1009,541,1
91,542,1
155,542,1
200,542,1
242,542,1
336,542,1
402,542,1
636,542,1
671,542,1
871,542,1
323,543,1
765,543,1
768,543,1
729,544,1
713,545,1
1038,545,1
293,546,1
873,546,1
7,547,1
136,547,1
184,547,1
268,547,1
413,547,1
427,547,1
432,547,1
491,547,1
531,547,1
608,547,1
630,547,1
714,547,1
734,547,1
749,547,1
928,547,1
14,548,1
516,548,1
773,549,1
1010,549,1
15,550,1
276,550,1
299,550,1
353,550,1
605,550,1
816,550,1
917,550,1
548,551,1
159,552,1
165,552,1
300,552,1
364,552,1
696,552,1
548,553,1
256,556,1
632,556,1
698,556,1
761,556,1
908,556,1
3,557,1
21,557,1
215,557,1
338,557,1
546,557,1
730,557,1
968,557,1
1046,557,1
142,558,1
1037,558,1
213,559,1
282,559,1
768,559,1
142,560,1
432,560,1
1013,560,1
312,561,1
606,561,1
1031,561,1
99,563,1
108,563,1
225,563,1
918,563,1
138,564,1
437,564,1
769,564,1
790,564,1
851,564,1
902,564,1
58,565,1
150,565,1
332,565,1
438,565,1
675,565,1
692,565,1
872,565,1
896,565,1
1020,565,1
661,566,1
243,567,1
462,567,1
490,567,1
790,567,1
851,567,1
876,567,1
1191,567,1
462,568,1
253,569,1
310,569,1
324,569,1
825,569,1
52,570,1
119,570,1
226,570,1
341,570,1
219,571,1
465,571,1
489,571,1
774,571,1
71,572,1
127,572,1
188,572,1
627,572,1
638,572,1
803,572,1
1005,572,1
93,573,1
153,573,1
960,573,1
176,574,1
261,574,1
372,574,1
483,574,1
592,574,1
1018,574,1
387,575,1
1022,575,1
114,576,1
803,577,1
899,577,1
199,578,1
255,578,1
407,578,1
963,578,1
973,578,1
97,579,1
245,579,1
254,579,1
331,579,1
641,579,1
843,579,1
575,580,1
580,581,1
277,582,1
455,582,1
457,582,1
968,582,1
180,583,1
44,585,1
75,585,1
448,585,1
511,585,1
829,585,1
74,586,1
135,586,1
492,586,1
834,586,1
387,587,1
704,587,1
827,587,1
420,588,1
882,591,1
215,592,1
843,592,1
73,593,1
119,593,1
286,593,1
581,593,1
154,594,1
454,594,1
54,596,1
285,596,1
1,597,1
814,597,1
996,597,1
792,598,1
741,599,1
127,600,1
200,600,1
242,600,1
307,600,1
444,600,1
640,600,1
26,601,1
109,601,1
463,601,1
1033,601,1
264,602,1
616,602,1
599,603,1
845,603,1
876,603,1
719,604,1
15,605,1
665,605,1
430,606,1
450,606,1
561,606,1
1031,606,1
1,607,1
996,607,1
66,608,1
111,608,1
427,608,1
714,608,1
734,608,1
868,608,1
65,609,1
111,611,1
373,611,1
18,613,1
520,613,1
542,613,1
636,613,1
671,613,1
871,613,1
960,613,1
357,614,1
440,614,1
726,614,1
46,615,1
76,615,1
880,615,1
990,615,1
440,616,1
731,616,1
855,617,1
43,619,1
496,619,1
734,619,1
923,619,1
168,620,1
317,620,1
333,620,1
397,620,1
657,620,1
689,620,1
1053,620,1
848,622,1
189,623,1
218,623,1
97,624,1
229,624,1
239,624,1
672,624,1
937,624,1
104,625,1
78,626,1
350,626,1
802,626,1
71,627,1
188,627,1
509,627,1
534,627,1
572,627,1
803,627,1
116,629,1
119,629,1
908,629,1
9,630,1
237,630,1
690,630,1
1258,631,1
183,632,1
556,632,1
698,632,1
150,633,1
477,633,1
103,634,1
274,634,1
517,634,1
880,634,1
919,634,1
956,634,1
980,634,1
111,635,1
190,635,1
734,635,1
242,636,1
402,636,1
542,636,1
653,636,1
871,636,1
685,637,1
835,637,1
860,637,1
397,638,1
572,638,1
42,639,1
176,639,1
382,639,1
993,639,1
177,640,1
444,640,1
600,640,1
664,640,1
40,641,1
245,641,1
276,641,1
305,643,1
428,643,1
84,644,1
545,645,1
6,646,1
199,646,1
464,646,1
513,646,1
681,646,1
105,647,1
221,648,1
253,648,1
449,648,1
479,648,1
483,648,1
643,648,1
788,648,1
853,648,1
925,648,1
161,650,1
162,650,1
173,650,1
294,650,1
396,650,1
413,650,1
421,650,1
746,650,1
372,651,1
847,651,1
40,652,1
107,652,1
524,652,1
177,653,1
242,653,1
402,653,1
464,653,1
554,653,1
636,653,1
664,653,1
1041,654,1
107,655,1
298,655,1
741,655,1
765,655,1
1041,655,1
793,656,1
1024,656,1
40,657,1
397,657,1
620,657,1
830,657,1
957,657,1
1021,657,1
1043,657,1
92,658,1
440,658,1
85,659,1
98,659,1
762,659,1
26,661,1
937,661,1
909,662,1
857,663,1
6,664,1
307,664,1
554,664,1
600,664,1
620,664,1
640,664,1
456,665,1
605,665,1
127,666,1
137,667,1
770,667,1
866,667,1
1058,667,1
99,668,1
132,668,1
223,668,1
369,668,1
370,668,1
472,668,1
795,668,1
270,669,1
466,669,1
781,669,1
796,669,1
862,669,1
1011,669,1
208,670,1
482,670,1
834,670,1
155,671,1
520,671,1
636,671,1
683,671,1
306,672,1
69,673,1
120,673,1
53,674,1
467,674,1
383,675,1
398,675,1
692,675,1
694,675,1
872,675,1
906,675,1
118,676,1
243,676,1
357,676,1
804,676,1
942,676,1
1194,676,1
1231,676,1
35,677,1
908,677,1
383,678,1
692,678,1
694,678,1
406,679,1
632,679,1
502,680,1
941,680,1
1008,680,1
247,681,1
780,681,1
830,681,1
911,681,1
985,681,1
698,682,1
91,683,1
328,683,1
671,683,1
871,683,1
924,683,1
535,684,1
693,684,1
1050,684,1
473,685,1
835,685,1
860,685,1
1055,685,1
116,686,1
962,686,1
392,687,1
769,687,1
1060,687,1
731,688,1
168,689,1
565,689,1
620,689,1
625,689,1
687,689,1
924,689,1
1053,689,1
1019,690,1
1077,690,1
68,691,1
353,691,1
605,691,1
383,692,1
675,692,1
872,692,1
69,693,1
535,693,1
684,693,1
1040,693,1
239,695,1
300,696,1
301,696,1
364,696,1
423,696,1
552,696,1
899,696,1
934,696,1
1022,696,1
1028,696,1
560,697,1
389,698,1
592,698,1
1382,698,1
303,700,1
550,700,1
29,703,1
319,703,1
451,703,1
706,703,1
930,703,1
173,704,1
389,704,1
504,704,1
587,704,1
841,704,1
860,704,1
979,704,1
22,705,1
50,705,1
147,705,1
182,705,1
319,706,1
642,706,1
703,706,1
