"source","target","weight"
106,50,1
131,50,1
132,50,1
12,51,1
13,51,1
17,51,1
44,51,1
45,51,1
150,51,1
12,53,1
14,53,1
51,53,1
70,53,1
74,53,1
91,53,1
101,53,1
155,53,1
15,54,1
60,54,1
86,54,1
127,54,1
129,54,1
145,54,1
35,55,1
64,55,1
74,55,1
91,55,1
103,55,1
137,55,1
143,55,1
158,55,1
7,56,1
49,56,1
61,56,1
151,56,1
14,57,1
51,57,1
55,57,1
103,57,1
108,57,1
136,57,1
159,57,1
15,59,1
54,59,1
78,59,1
127,59,1
145,59,1
13,60,1
37,60,1
54,60,1
59,60,1
65,60,1
92,60,1
145,60,1
156,60,1
19,61,1
42,61,1
56,61,1
78,61,1
129,61,1
134,61,1
140,61,1
77,62,1
119,62,1
141,62,1
91,64,1
143,64,1
2,65,1
7,65,1
11,65,1
25,65,1
37,65,1
49,65,1
59,65,1
119,65,1
124,65,1
132,65,1
148,65,1
31,66,1
121,66,1
131,66,1
147,66,1
12,67,1
44,67,1
45,67,1
150,67,1
29,68,1
36,68,1
139,68,1
26,69,1
14,70,1
40,70,1
53,70,1
91,70,1
108,70,1
133,70,1
10,71,1
14,71,1
34,71,1
35,71,1
64,71,1
74,71,1
99,71,1
101,71,1
107,71,1
133,71,1
135,71,1
143,71,1
149,71,1
158,71,1
12,72,1
52,72,1
64,72,1
93,72,1
136,72,1
150,72,1
33,73,1
43,73,1
97,73,1
99,73,1
102,73,1
107,73,1
144,73,1
101,74,1
108,74,1
135,74,1
143,74,1
24,75,1
47,75,1
82,75,1
130,75,1
131,75,1
134,75,1
138,75,1
152,75,1
153,75,1
37,77,1
49,77,1
54,77,1
62,77,1
127,77,1
132,77,1
141,77,1
145,77,1
158,77,1
59,78,1
61,78,1
82,78,1
98,78,1
129,78,1
132,78,1
44,79,1
45,79,1
105,79,1
117,79,1
18,80,1
25,80,1
41,80,1
88,80,1
141,80,1
15,81,1
18,81,1
128,81,1
146,81,1
29,82,1
56,82,1
59,82,1
61,82,1
75,82,1
78,82,1
98,82,1
124,82,1
26,83,1
112,83,1
116,83,1
3,84,1
50,84,1
56,84,1
103,84,1
110,84,1
132,84,1
20,85,1
47,85,1
88,85,1
106,85,1
109,85,1
115,85,1
124,85,1
132,85,1
142,85,1
149,85,1
47,86,1
85,86,1
98,86,1
119,86,1
142,86,1
153,86,1
3,87,1
25,87,1
41,87,1
121,87,1
3,88,1
25,88,1
41,88,1
44,88,1
47,88,1
50,88,1
80,88,1
87,88,1
106,88,1
121,88,1
132,88,1
45,89,1
154,89,1
1,90,1
6,90,1
94,90,1
113,90,1
14,91,1
53,91,1
64,91,1
70,91,1
104,91,1
159,91,1
2,92,1
152,92,1
17,93,1
126,93,1
150,93,1
28,94,1
83,94,1
122,94,1
7,95,1
49,95,1
56,95,1
64,96,1
72,96,1
6,97,1
19,97,1
43,97,1
73,97,1
100,97,1
102,97,1
32,98,1
77,98,1
78,98,1
10,99,1
14,99,1
40,99,1
58,99,1
70,99,1
74,99,1
101,99,1
108,99,1
135,99,1
143,99,1
155,99,1
6,100,1
31,100,1
43,100,1
97,100,1
102,100,1
145,100,1
26,101,1
58,101,1
6,102,1
33,102,1
64,102,1
97,102,1
112,102,1
113,102,1
116,102,1
130,102,1
14,103,1
35,103,1
51,103,1
55,103,1
57,103,1
69,103,1
91,103,1
108,103,1
159,103,1
79,104,1
89,104,1
91,104,1
118,104,1
159,104,1
3,106,1
18,106,1
32,106,1
39,106,1
50,106,1
80,106,1
88,106,1
109,106,1
128,106,1
130,106,1
33,107,1
35,107,1
38,107,1
73,107,1
125,107,1
137,107,1
144,107,1
34,108,1
70,108,1
91,108,1
99,108,1
103,108,1
113,108,1
114,108,1
155,108,1
3,109,1
7,109,1
15,109,1
21,109,1
25,109,1
37,109,1
106,109,1
142,109,1
158,109,1
22,110,1
28,110,1
32,110,1
55,110,1
56,110,1
106,110,1
119,110,1
9,111,1
19,111,1
27,111,1
42,111,1
140,111,1
153,111,1
157,111,1
27,112,1
94,112,1
97,112,1
100,112,1
145,112,1
34,113,1
83,113,1
108,113,1
116,113,1
155,114,1
2,115,1
10,115,1
18,115,1
31,115,1
57,115,1
103,115,1
147,115,1
11,116,1
17,116,1
34,116,1
102,116,1
113,116,1
16,117,1
45,117,1
79,117,1
104,118,1
117,118,1
154,118,1
159,118,1
20,119,1
32,119,1
110,119,1
125,119,1
34,120,1
46,120,1
48,120,1
93,120,1
125,120,1
80,121,1
87,121,1
88,121,1
27,122,1
28,122,1
94,122,1
6,123,1
9,123,1
19,123,1
27,123,1
28,123,1
30,123,1
31,123,1
42,123,1
43,123,1
48,123,1
79,123,1
97,123,1
103,123,1
111,123,1
115,123,1
125,123,1
140,123,1
153,123,1
2,124,1
22,124,1
46,124,1
54,124,1
59,124,1
65,124,1
78,124,1
82,124,1
130,124,1
1,125,1
34,125,1
38,125,1
13,126,1
17,126,1
45,126,1
93,126,1
15,127,1
46,127,1
54,127,1
59,127,1
145,127,1
152,127,1
25,128,1
87,128,1
106,128,1
110,128,1
147,128,1
29,129,1
36,129,1
78,129,1
93,129,1
2,130,1
20,130,1
22,130,1
46,130,1
57,130,1
92,130,1
102,130,1
138,130,1
149,130,1
18,131,1
29,131,1
41,131,1
50,131,1
66,131,1
75,131,1
109,131,1
121,131,1
147,131,1
153,131,1
37,132,1
41,132,1
50,132,1
55,132,1
80,132,1
115,132,1
142,132,1
148,132,1
12,133,1
17,133,1
40,133,1
45,133,1
114,133,1
135,133,1
143,133,1
150,133,1
1,134,1
2,134,1
9,134,1
19,134,1
24,134,1
28,134,1
30,134,1
47,134,1
48,134,1
61,134,1
75,134,1
107,134,1
113,134,1
137,134,1
140,134,1
153,134,1
10,135,1
40,135,1
58,135,1
74,135,1
99,135,1
101,135,1
133,135,1
143,135,1
52,136,1
67,136,1
72,136,1
38,137,1
2,138,1
22,138,1
24,138,1
61,138,1
75,138,1
130,138,1
125,139,1
6,140,1
9,140,1
19,140,1
42,140,1
123,140,1
157,140,1
7,141,1
49,141,1
54,141,1
62,141,1
77,141,1
127,141,1
145,141,1
39,142,1
85,142,1
132,142,1
156,142,1
26,143,1
35,143,1
64,143,1
74,143,1
133,143,1
135,143,1
33,144,1
73,144,1
93,144,1
107,144,1
54,145,1
59,145,1
60,145,1
62,145,1
77,145,1
112,145,1
127,145,1
156,145,1
21,146,1
83,146,1
18,147,1
21,147,1
25,147,1
80,147,1
86,147,1
88,147,1
115,147,1
121,147,1
7,148,1
11,148,1
37,148,1
49,148,1
86,148,1
132,148,1
141,148,1
156,148,1
20,149,1
54,149,1
66,149,1
85,149,1
86,149,1
130,149,1
131,149,1
158,149,1
45,150,1
126,150,1
56,151,1
15,152,1
24,152,1
46,152,1
127,152,1
65,153,1
111,153,1
124,153,1
134,153,1
135,153,1
53,154,1
67,154,1
74,154,1
10,155,1
34,155,1
51,155,1
57,155,1
99,155,1
103,155,1
108,155,1
113,155,1
114,155,1
135,155,1
37,156,1
65,156,1
141,156,1
145,156,1
9,157,1
19,157,1
27,157,1
42,157,1
57,157,1
97,157,1
140,157,1
153,157,1
7,158,1
20,158,1
21,158,1
34,158,1
35,158,1
49,158,1
55,158,1
71,158,1
73,158,1
107,158,1
149,158,1
44,159,1
86,159,1
89,159,1
91,159,1
93,159,1
104,159,1
118,159,1
154,159,1
