"source","target","weight"
941,190,1
560,191,1
879,191,1
746,192,1
1082,192,1
178,196,1
210,196,1
422,196,1
591,196,1
831,196,1
1017,196,1
913,197,1
965,197,1
339,198,1
387,198,1
1044,198,1
592,200,1
611,201,1
927,201,1
596,202,1
1091,202,1
5,203,1
597,203,1
51,204,1
128,204,1
615,204,1
644,204,1
868,204,1
935,204,1
45,206,1
586,207,1
685,207,1
782,207,1
796,207,1
803,207,1
809,207,1
855,207,1
902,207,1
18,209,1
445,209,1
518,209,1
766,209,1
890,209,1
196,210,1
393,210,1
454,210,1
517,210,1
583,210,1
591,210,1
794,210,1
831,210,1
938,210,1
1017,210,1
896,211,1
1099,211,1
113,212,1
224,212,1
277,212,1
305,213,1
1062,213,1
241,214,1
796,214,1
291,215,1
701,215,1
573,216,1
729,216,1
210,217,1
565,217,1
618,217,1
807,217,1
887,217,1
979,217,1
990,217,1
39,218,1
98,218,1
157,218,1
423,218,1
804,218,1
830,218,1
974,218,1
130,219,1
254,219,1
369,219,1
706,219,1
9,220,1
694,220,1
214,221,1
311,221,1
542,221,1
719,221,1
282,223,1
300,223,1
346,223,1
413,223,1
721,223,1
927,223,1
934,223,1
966,223,1
212,224,1
558,224,1
408,225,1
463,225,1
635,225,1
657,225,1
931,225,1
789,226,1
828,226,1
786,228,1
130,230,1
810,230,1
532,231,1
593,231,1
1051,232,1
94,233,1
242,233,1
569,233,1
108,234,1
313,234,1
395,234,1
549,234,1
580,234,1
595,234,1
967,234,1
760,235,1
228,236,1
268,236,1
765,237,1
829,237,1
854,237,1
1018,237,1
27,238,1
398,238,1
408,238,1
632,238,1
690,238,1
783,238,1
949,238,1
1109,238,1
323,239,1
404,239,1
642,239,1
735,239,1
1073,239,1
705,240,1
740,240,1
1071,240,1
468,241,1
561,241,1
602,241,1
649,241,1
979,241,1
230,242,1
614,242,1
792,242,1
810,242,1
269,243,1
946,243,1
152,244,1
406,244,1
412,244,1
539,244,1
853,244,1
60,245,1
201,245,1
611,245,1
862,245,1
966,245,1
1034,245,1
1059,245,1
282,246,1
721,246,1
1023,246,1
14,247,1
356,247,1
742,247,1
132,248,1
275,248,1
383,248,1
731,248,1
741,248,1
856,248,1
898,248,1
1032,248,1
175,249,1
344,249,1
365,249,1
437,249,1
857,249,1
159,251,1
181,251,1
672,251,1
697,251,1
1016,251,1
29,252,1
55,252,1
88,252,1
497,252,1
546,252,1
777,252,1
254,253,1
308,253,1
311,253,1
998,254,1
250,255,1
1097,255,1
226,257,1
807,258,1
957,258,1
88,260,1
140,260,1
529,260,1
925,260,1
1020,260,1
450,262,1
693,262,1
44,263,1
471,263,1
81,264,1
615,265,1
951,266,1
1000,266,1
1017,267,1
508,268,1
769,268,1
100,269,1
243,269,1
97,270,1
307,270,1
896,270,1
1100,272,1
325,273,1
343,273,1
808,273,1
830,273,1
132,275,1
230,275,1
242,275,1
495,275,1
924,275,1
1083,275,1
342,276,1
480,276,1
158,277,1
202,277,1
212,277,1
224,277,1
322,277,1
880,277,1
34,278,1
234,278,1
252,278,1
284,278,1
305,278,1
313,278,1
585,278,1
595,278,1
755,278,1
789,278,1
866,278,1
867,278,1
637,279,1
572,281,1
346,282,1
317,283,1
442,283,1
513,285,1
665,285,1
749,285,1
776,285,1
1097,285,1
140,286,1
529,286,1
1020,286,1
4,287,1
417,287,1
131,289,1
736,290,1
783,290,1
84,291,1
215,291,1
701,291,1
515,292,1
541,292,1
778,292,1
799,292,1
1048,292,1
1066,292,1
508,293,1
786,293,1
311,295,1
97,297,1
741,297,1
804,297,1
856,297,1
859,297,1
898,297,1
947,297,1
974,297,1
187,298,1
1078,298,1
187,299,1
223,300,1
782,300,1
838,300,1
1074,300,1
418,302,1
616,302,1
982,302,1
706,304,1
213,305,1
547,306,1
598,306,1
778,306,1
94,308,1
1083,308,1
175,309,1
365,309,1
755,309,1
857,309,1
920,309,1
926,309,1
211,310,1
270,310,1
718,310,1
896,310,1
338,311,1
680,311,1
1050,312,1
1065,312,1
234,313,1
305,313,1
317,313,1
549,313,1
211,314,1
896,314,1
1099,314,1
393,315,1
693,315,1
935,315,1
78,316,1
107,316,1
126,316,1
320,316,1
343,316,1
830,316,1
1032,316,1
283,317,1
442,317,1
698,317,1
1076,317,1
58,318,1
522,319,1
770,319,1
3,320,1
78,320,1
126,320,1
161,320,1
1032,320,1
755,321,1
158,322,1
277,322,1
385,322,1
682,322,1
976,322,1
1073,322,1
773,323,1
850,323,1
963,323,1
1063,323,1
132,326,1
275,326,1
830,326,1
197,327,1
267,327,1
376,327,1
574,327,1
621,327,1
788,327,1
801,327,1
894,327,1
39,328,1
384,328,1
519,328,1
640,328,1
723,328,1
974,328,1
995,328,1
994,329,1
115,330,1
576,330,1
1054,331,1
210,332,1
388,332,1
591,332,1
840,332,1
936,332,1
1017,332,1
1021,332,1
262,333,1
450,333,1
622,333,1
665,333,1
693,333,1
869,333,1
921,333,1
1012,333,1
189,334,1
627,334,1
521,335,1
488,336,1
59,338,1
237,338,1
854,338,1
879,338,1
336,339,1
401,340,1
536,340,1
541,340,1
783,340,1
949,340,1
1048,340,1
35,341,1
55,341,1
698,341,1
1088,341,1
241,342,1
276,342,1
480,342,1
689,342,1
155,343,1
242,343,1
275,343,1
792,343,1
884,343,1
105,344,1
706,344,1
844,344,1
889,345,1
201,346,1
282,346,1
102,347,1
116,347,1
180,347,1
326,347,1
639,347,1
964,347,1
16,348,1
300,348,1
838,348,1
736,349,1
52,350,1
390,350,1
627,350,1
680,350,1
684,350,1
835,350,1
864,350,1
847,351,1
200,352,1
947,352,1
1067,352,1
834,353,1
913,353,1
925,353,1
79,354,1
346,354,1
418,354,1
884,354,1
726,355,1
746,355,1
800,355,1
14,356,1
639,356,1
1074,356,1
268,357,1
436,357,1
704,357,1
769,357,1
176,358,1
11,360,1
98,361,1
124,361,1
284,361,1
455,361,1
465,361,1
851,361,1
1025,361,1
107,362,1
109,362,1
167,362,1
707,362,1
928,362,1
123,364,1
939,364,1
1097,364,1
25,366,1
208,366,1
553,366,1
578,366,1
835,366,1
54,368,1
252,368,1
367,368,1
412,368,1
853,368,1
978,368,1
130,369,1
219,369,1
920,369,1
188,370,1
339,370,1
696,370,1
813,370,1
1068,370,1
19,371,1
392,371,1
539,371,1
700,371,1
295,373,1
417,373,1
756,373,1
147,374,1
346,374,1
219,375,1
369,375,1
835,375,1
920,375,1
589,376,1
894,376,1
405,377,1
489,377,1
866,377,1
109,378,1
130,378,1
169,378,1
61,379,1
502,380,1
713,380,1
615,381,1
188,382,1
853,382,1
154,383,1
248,383,1
411,383,1
768,383,1
1102,383,1
26,384,1
328,384,1
856,384,1
995,384,1
27,385,1
170,385,1
238,385,1
408,385,1
751,385,1
783,385,1
949,385,1
592,386,1
1030,386,1
1053,387,1
28,388,1
263,388,1
444,388,1
471,388,1
504,388,1
597,388,1
1050,388,1
69,389,1
457,389,1
829,389,1
1106,389,1
78,390,1
627,390,1
684,390,1
159,391,1
251,391,1
697,391,1
371,392,1
705,392,1
28,393,1
263,393,1
444,393,1
471,393,1
504,393,1
399,395,1
620,395,1
826,395,1
525,396,1
743,396,1
1101,396,1
238,398,1
408,398,1
751,398,1
783,398,1
846,398,1
949,398,1
401,403,1
621,403,1
635,403,1
657,403,1
712,403,1
887,403,1
903,403,1
931,403,1
718,404,1
305,405,1
438,405,1
489,405,1
943,405,1
244,406,1
760,406,1
853,406,1
1052,406,1
680,407,1
951,407,1
238,408,1
783,408,1
949,408,1
1109,408,1
679,409,1
729,409,1
244,410,1
154,411,1
383,411,1
1102,411,1
53,413,1
201,413,1
344,413,1
346,413,1
603,413,1
605,413,1
611,413,1
862,413,1
927,413,1
966,413,1
326,414,1
46,415,1
57,415,1
149,415,1
410,416,1
553,416,1
578,416,1
895,416,1
653,417,1
127,418,1
132,418,1
242,418,1
275,418,1
279,418,1
344,418,1
706,418,1
792,418,1
810,418,1
43,419,1
94,419,1
572,419,1
69,420,1
176,421,1
208,421,1
680,421,1
874,421,1
1061,421,1
178,422,1
267,422,1
393,422,1
157,423,1
284,423,1
491,423,1
775,423,1
804,423,1
876,423,1
993,423,1
1088,423,1
183,424,1
563,424,1
716,424,1
817,424,1
184,425,1
951,425,1
176,426,1
217,426,1
630,426,1
678,426,1
957,426,1
979,426,1
1071,426,1
205,427,1
588,427,1
589,427,1
1015,427,1
1042,427,1
782,429,1
53,430,1
60,430,1
148,430,1
201,430,1
245,430,1
282,430,1
862,430,1
927,430,1
966,430,1
1006,430,1
401,432,1
754,432,1
1058,432,1
664,434,1
509,435,1
607,435,1
736,435,1
357,436,1
508,436,1
704,436,1
749,436,1
769,436,1
1059,436,1
14,437,1
855,437,1
775,438,1
1014,438,1
6,439,1
513,439,1
1082,439,1
228,440,1
357,440,1
372,440,1
436,440,1
704,440,1
749,440,1
769,440,1
784,440,1
999,441,1
283,442,1
317,442,1
387,442,1
572,442,1
892,442,1
6,443,1
1082,443,1
28,444,1
388,444,1
393,444,1
693,444,1
1017,444,1
1021,444,1
209,445,1
519,445,1
178,446,1
582,446,1
618,446,1
672,446,1
794,446,1
807,446,1
325,447,1
292,448,1
541,448,1
1048,448,1
1066,448,1
580,449,1
713,449,1
262,450,1
814,450,1
32,451,1
529,451,1
674,451,1
773,451,1
840,451,1
936,451,1
938,451,1
1040,451,1
1090,451,1
33,452,1
75,452,1
680,452,1
751,453,1
970,453,1
1055,453,1
717,454,1
766,454,1
808,454,1
869,454,1
940,454,1
292,456,1
401,456,1
587,456,1
941,456,1
389,457,1
1106,457,1
462,458,1
628,458,1
730,458,1
76,459,1
420,459,1
470,459,1
634,459,1
1064,459,1
182,460,1
189,460,1
229,460,1
334,460,1
390,460,1
593,460,1
627,460,1
684,460,1
835,460,1
395,461,1
620,461,1
279,462,1
458,462,1
600,462,1
568,463,1
579,463,1
931,463,1
1011,463,1
182,464,1
277,464,1
338,464,1
381,464,1
410,464,1
756,464,1
874,464,1
922,464,1
119,465,1
174,465,1
663,465,1
971,465,1
1053,465,1
172,466,1
506,466,1
788,466,1
469,467,1
659,469,1
459,470,1
612,470,1
634,470,1
44,471,1
263,471,1
466,472,1
632,472,1
1055,472,1
899,473,1
670,475,1
678,475,1
539,476,1
135,477,1
719,477,1
696,478,1
771,478,1
815,478,1
1103,478,1
961,479,1
1098,479,1
98,480,1
276,480,1
342,480,1
757,480,1
916,480,1
1032,480,1
1054,481,1
187,482,1
27,483,1
134,483,1
356,483,1
529,483,1
934,483,1
205,484,1
216,484,1
427,484,1
573,484,1
1015,484,1
181,485,1
376,485,1
400,486,1
492,486,1
712,486,1
543,488,1
566,488,1
637,488,1
1007,488,1
34,489,1
405,489,1
535,489,1
50,490,1
853,490,1
7,491,1
124,491,1
382,491,1
387,491,1
442,491,1
503,491,1
707,491,1
759,491,1
806,491,1
811,491,1
851,491,1
886,491,1
967,491,1
993,491,1
1007,491,1
1011,491,1
526,492,1
679,492,1
729,492,1
767,492,1
189,493,1
593,493,1
386,495,1
535,495,1
62,496,1
261,496,1
31,497,1
141,497,1
317,497,1
837,497,1
908,498,1
823,500,1
882,500,1
169,502,1
380,502,1
919,502,1
149,503,1
491,503,1
700,503,1
759,503,1
861,503,1
886,503,1
993,503,1
1,504,1
518,504,1
607,504,1
773,504,1
833,504,1
890,504,1
100,505,1
558,505,1
846,505,1
172,506,1
466,506,1
596,506,1
788,506,1
107,507,1
343,507,1
362,507,1
707,507,1
959,507,1
1001,507,1
236,508,1
268,508,1
285,508,1
436,508,1
440,508,1
704,508,1
746,508,1
749,508,1
1082,508,1
731,509,1
164,510,1
477,510,1
657,511,1
890,511,1
607,512,1
795,512,1
192,513,1
268,513,1
357,513,1
746,513,1
1082,513,1
175,514,1
295,514,1
311,514,1
347,514,1
864,514,1
895,514,1
299,515,1
693,515,1
854,515,1
168,516,1
327,516,1
456,516,1
587,516,1
612,516,1
622,516,1
941,516,1
76,517,1
135,517,1
210,517,1
591,517,1
602,517,1
794,517,1
831,517,1
1017,517,1
299,518,1
1095,518,1
335,520,1
186,521,1
247,521,1
335,521,1
703,521,1
735,521,1
742,521,1
764,521,1
962,521,1
1058,521,1
22,522,1
319,522,1
770,522,1
924,522,1
315,523,1
323,523,1
404,523,1
463,523,1
535,523,1
540,523,1
642,523,1
773,523,1
932,523,1
999,523,1
1073,523,1
185,524,1
1061,524,1
396,525,1
743,525,1
784,525,1
1005,525,1
1101,525,1
74,526,1
197,526,1
679,526,1
69,527,1
395,527,1
620,527,1
263,528,1
388,528,1
393,528,1
471,528,1
95,529,1
451,529,1
19,531,1
377,531,1
497,531,1
572,531,1
595,531,1
698,531,1
977,531,1
1076,531,1
219,534,1
61,535,1
472,536,1
541,536,1
1055,536,1
1066,536,1
213,538,1
318,538,1
399,538,1
595,538,1
255,540,1
492,540,1
638,540,1
799,540,1
838,540,1
70,541,1
140,541,1
292,541,1
568,541,1
1048,541,1
1066,541,1
28,542,1
410,542,1
615,542,1
903,542,1
488,543,1
566,543,1
637,543,1
993,543,1
1040,544,1
180,545,1
289,545,1
338,545,1
986,545,1
13,546,1
54,546,1
274,546,1
386,546,1
420,546,1
675,546,1
926,546,1
778,547,1
1105,547,1
306,548,1
547,548,1
778,548,1
1105,548,1
234,549,1
305,549,1
313,549,1
378,549,1
497,549,1
1049,549,1
1062,549,1
761,550,1
2,552,1
416,553,1
578,553,1
555,554,1
784,554,1
552,555,1
994,555,1
766,556,1
6,557,1
192,557,1
94,559,1
602,559,1
191,560,1
370,560,1
879,560,1
616,561,1
982,561,1
183,563,1
716,563,1
817,563,1
904,564,1
907,564,1
939,564,1
948,564,1
1092,564,1
217,565,1
618,565,1
669,565,1
807,565,1
979,565,1
543,566,1
641,566,1
993,566,1
1064,566,1
27,567,1
267,567,1
800,567,1
1021,567,1
463,568,1
541,568,1
579,568,1
233,569,1
815,570,1
415,572,1
419,572,1
442,572,1
634,572,1
641,572,1
806,572,1
216,573,1
413,573,1
40,574,1
60,574,1
596,574,1
76,576,1
184,576,1
98,577,1
362,577,1
707,577,1
410,578,1
553,578,1
953,578,1
965,578,1
218,579,1
958,579,1
1011,579,1
234,580,1
378,580,1
510,580,1
549,580,1
272,581,1
1056,581,1
269,582,1
408,582,1
946,582,1
70,583,1
597,583,1
903,583,1
953,583,1
501,584,1
34,585,1
313,585,1
636,585,1
1030,585,1
420,586,1
459,586,1
809,586,1
1030,586,1
40,587,1
181,587,1
327,587,1
456,587,1
118,588,1
158,588,1
903,588,1
86,589,1
205,589,1
427,589,1
1015,589,1
1042,589,1
881,590,1
210,591,1
471,591,1
517,591,1
831,591,1
938,591,1
218,592,1
309,592,1
926,592,1
1037,592,1
182,593,1
189,593,1
231,593,1
615,593,1
644,593,1
684,593,1
835,593,1
105,594,1
455,594,1
797,594,1
234,595,1
395,595,1
636,595,1
863,595,1
867,595,1
203,597,1
306,598,1
631,598,1
720,598,1
778,598,1
1060,598,1
776,599,1
890,599,1
119,600,1
458,600,1
628,600,1
51,601,1
114,601,1
607,601,1
95,602,1
561,602,1
989,602,1
63,603,1
413,603,1
888,603,1
413,605,1
49,606,1
857,606,1
790,607,1
799,607,1
1043,607,1
55,608,1
837,608,1
76,609,1
904,609,1
31,610,1
152,610,1
691,610,1
60,611,1
201,611,1
245,611,1
862,611,1
191,612,1
879,612,1
85,613,1
315,615,1
381,615,1
542,615,1
644,615,1
982,616,1
932,617,1
217,618,1
565,618,1
979,618,1
990,618,1
215,619,1
633,619,1
701,619,1
948,619,1
395,620,1
38,621,1
327,621,1
463,621,1
617,621,1
632,621,1
788,621,1
801,621,1
931,621,1
168,622,1
665,622,1
796,622,1
738,623,1
1008,623,1
1108,623,1
71,626,1
363,626,1
825,626,1
965,626,1
189,627,1
334,627,1
553,627,1
613,627,1
458,628,1
730,628,1
298,629,1
176,630,1
217,630,1
426,630,1
565,630,1
618,630,1
903,630,1
979,630,1
990,630,1
1071,630,1
16,631,1
306,631,1
598,631,1
621,632,1
631,632,1
788,632,1
846,632,1
957,632,1
135,633,1
215,633,1
617,633,1
720,633,1
76,634,1
470,634,1
348,635,1
672,635,1
960,635,1
976,635,1
213,636,1
585,636,1
866,636,1
1030,636,1
127,637,1
279,637,1
488,637,1
543,637,1
782,638,1
838,638,1
180,639,1
326,639,1
347,639,1
39,640,1
78,640,1
316,640,1
328,640,1
343,640,1
386,640,1
519,640,1
995,640,1
1032,640,1
976,642,1
1073,642,1
180,643,1
271,643,1
514,643,1
703,643,1
735,643,1
14,644,1
75,644,1
514,644,1
615,644,1
868,644,1
935,644,1
324,645,1
829,647,1
1084,647,1
167,648,1
724,650,1
658,654,1
686,654,1
124,656,1
339,656,1
572,656,1
634,656,1
770,656,1
400,657,1
403,657,1
529,657,1
635,657,1
767,657,1
838,657,1
654,658,1
762,658,1
828,658,1
96,659,1
873,659,1
794,660,1
799,660,1
311,661,1
334,661,1
835,661,1
174,663,1
462,663,1
465,663,1
600,663,1
971,663,1
1025,663,1
1053,663,1
434,664,1
236,665,1
285,665,1
622,665,1
869,665,1
285,667,1
743,667,1
1101,667,1
11,668,1
573,668,1
988,668,1
1033,668,1
391,669,1
446,669,1
672,669,1
767,669,1
773,669,1
794,669,1
1016,669,1
1043,669,1
679,670,1
1033,670,1
316,671,1
382,671,1
808,671,1
886,671,1
1032,671,1
181,672,1
251,672,1
446,672,1
497,672,1
635,672,1
669,672,1
840,672,1
30,674,1
32,674,1
116,674,1
451,674,1
583,674,1
936,674,1
938,674,1
989,674,1
1040,674,1
546,675,1
727,675,1
898,675,1
1041,675,1
99,676,1
119,676,1
771,676,1
813,676,1
5,677,1
74,677,1
682,677,1
905,677,1
203,678,1
885,678,1
970,678,1
140,679,1
526,679,1
670,679,1
189,680,1
390,680,1
421,680,1
452,680,1
765,680,1
468,681,1
602,681,1
697,681,1
158,682,1
257,682,1
928,683,1
168,684,1
350,684,1
390,684,1
553,684,1
627,684,1
644,684,1
680,684,1
868,684,1
935,684,1
29,686,1
141,686,1
497,686,1
654,686,1
667,688,1
712,688,1
774,688,1
1095,688,1
757,689,1
916,689,1
984,689,1
1067,689,1
306,690,1
441,690,1
547,690,1
726,690,1
751,690,1
778,690,1
1048,690,1
1066,690,1
1105,690,1
1109,690,1
610,691,1
1014,691,1
40,692,1
62,692,1
574,692,1
587,692,1
262,693,1
315,693,1
450,693,1
859,693,1
220,694,1
555,694,1
188,696,1
478,696,1
813,696,1
826,696,1
1068,696,1
209,697,1
251,697,1
391,697,1
504,697,1
669,697,1
672,697,1
791,697,1
963,697,1
663,698,1
822,698,1
837,698,1
1024,698,1
1070,698,1
1076,698,1
208,699,1
19,700,1
198,700,1
371,700,1
215,701,1
338,702,1
666,702,1
357,704,1
436,704,1
508,704,1
746,704,1
644,705,1
130,706,1
132,706,1
275,706,1
344,706,1
841,706,1
362,707,1
653,707,1
733,708,1
852,708,1
905,708,1
933,708,1
1078,708,1
5,709,1
203,709,1
372,709,1
755,709,1
761,709,1
124,710,1
434,710,1
664,710,1
806,710,1
875,710,1
664,711,1
852,711,1
774,712,1
46,713,1
378,713,1
1062,713,1
8,714,1
35,714,1
55,714,1
252,714,1
339,714,1
608,714,1
983,714,1
1014,714,1
1044,714,1
183,716,1
563,716,1
703,716,1
817,716,1
18,717,1
940,717,1
1064,718,1
964,719,1
633,720,1
788,720,1
932,720,1
1095,720,1
223,721,1
246,721,1
1023,721,1
1054,721,1
52,722,1
332,722,1
393,722,1
790,722,1
840,722,1
988,722,1
1077,722,1
640,723,1
991,725,1
355,726,1
329,727,1
49,728,1
969,730,1
92,731,1
248,731,1
509,731,1
823,731,1
854,731,1
5,732,1
51,732,1
14,735,1
271,735,1
356,735,1
521,735,1
514,736,1
263,737,1
471,737,1
667,739,1
774,739,1
1095,739,1
56,740,1
164,740,1
649,740,1
812,740,1
963,740,1
988,740,1
1096,740,1
297,741,1
804,741,1
856,741,1
131,742,1
271,742,1
413,742,1
521,742,1
643,742,1
754,742,1
764,742,1
396,743,1
525,743,1
1101,743,1
574,744,1
605,744,1
16,745,1
268,746,1
294,746,1
357,746,1
508,746,1
704,746,1
749,746,1
1082,746,1
71,747,1
85,747,1
512,747,1
677,747,1
913,747,1
965,747,1
1056,747,1
307,748,1
479,748,1
961,748,1
228,749,1
268,749,1
285,749,1
396,749,1
769,749,1
784,749,1
786,749,1
55,750,1
479,750,1
822,750,1
398,751,1
690,751,1
949,751,1
1055,751,1
1105,751,1
650,752,1
515,753,1
612,753,1
742,754,1
773,754,1
372,755,1
761,755,1
25,756,1
276,757,1
480,757,1
687,757,1
916,757,1
984,757,1
637,758,1
924,758,1
82,759,1
149,759,1
415,759,1
993,759,1
623,760,1
1008,760,1
1036,760,1
1108,760,1
5,761,1
203,761,1
709,761,1
715,761,1
35,762,1
497,762,1
654,762,1
658,762,1
686,762,1
828,762,1
1088,762,1
188,763,1
576,763,1
654,763,1
658,763,1
793,763,1
828,763,1
1088,763,1
521,764,1
742,764,1
768,764,1
59,765,1
237,765,1
964,765,1
1,766,1
76,766,1
452,766,1
855,766,1
895,766,1
940,766,1
292,767,1
790,767,1
1043,767,1
383,768,1
411,768,1
1102,768,1
6,769,1
47,769,1
228,769,1
357,769,1
436,769,1
508,769,1
749,769,1
319,770,1
387,770,1
522,770,1
656,770,1
994,770,1
478,771,1
788,772,1
876,775,1
583,776,1
55,777,1
942,777,1
306,778,1
598,778,1
215,779,1
701,779,1
207,780,1
586,780,1
685,780,1
782,780,1
803,780,1
809,780,1
902,780,1
300,782,1
170,783,1
238,783,1
751,783,1
949,783,1
1105,783,1
1109,783,1
354,785,1
945,785,1
987,785,1
228,786,1
396,786,1
749,786,1
769,786,1
56,787,1
