"source","target","weight"
279,64,1
323,64,1
342,64,1
412,64,1
414,64,1
443,64,1
472,64,1
513,64,1
57,65,1
324,65,1
435,65,1
583,65,1
573,66,1
8,67,1
47,67,1
60,67,1
92,67,1
362,67,1
541,67,1
549,67,1
575,67,1
58,68,1
94,68,1
193,68,1
235,68,1
275,69,1
174,70,1
461,70,1
191,71,1
11,72,1
167,73,1
297,73,1
386,73,1
390,73,1
463,73,1
561,73,1
506,74,1
531,74,1
587,74,1
254,75,1
312,75,1
227,76,1
380,76,1
398,76,1
511,76,1
539,76,1
578,76,1
80,77,1
139,77,1
145,77,1
430,77,1
561,77,1
581,77,1
609,77,1
52,78,1
116,78,1
195,78,1
261,78,1
264,78,1
295,78,1
323,78,1
352,78,1
359,78,1
396,78,1
403,78,1
422,78,1
423,78,1
445,78,1
447,78,1
522,78,1
534,78,1
551,78,1
560,78,1
584,78,1
44,79,1
53,79,1
549,79,1
126,80,1
139,80,1
511,80,1
563,80,1
34,82,1
93,82,1
153,82,1
189,82,1
218,82,1
298,82,1
343,82,1
40,83,1
121,83,1
131,83,1
292,83,1
360,83,1
376,83,1
478,83,1
548,83,1
549,83,1
596,83,1
23,84,1
186,84,1
319,84,1
359,84,1
445,84,1
522,84,1
527,84,1
531,84,1
551,84,1
584,84,1
610,84,1
88,85,1
236,85,1
501,85,1
10,86,1
151,86,1
164,86,1
203,86,1
204,86,1
255,86,1
397,86,1
398,86,1
572,86,1
576,86,1
448,87,1
556,87,1
92,88,1
182,88,1
399,88,1
197,89,1
201,89,1
324,89,1
373,89,1
400,89,1
449,89,1
525,89,1
23,90,1
128,90,1
137,90,1
253,90,1
263,90,1
363,90,1
401,90,1
433,90,1
470,90,1
537,90,1
572,90,1
591,90,1
603,90,1
608,90,1
9,91,1
195,91,1
278,91,1
290,91,1
321,91,1
395,91,1
451,91,1
88,92,1
307,93,1
437,93,1
11,94,1
68,94,1
88,94,1
235,94,1
346,94,1
400,94,1
437,94,1
466,94,1
541,94,1
553,94,1
575,94,1
28,95,1
180,95,1
366,95,1
95,96,1
128,96,1
213,96,1
216,96,1
235,96,1
426,96,1
54,97,1
144,97,1
205,97,1
331,97,1
520,97,1
466,98,1
33,99,1
56,99,1
94,99,1
137,99,1
184,99,1
198,99,1
208,99,1
260,99,1
325,99,1
341,99,1
366,99,1
411,99,1
426,99,1
437,99,1
443,99,1
470,99,1
472,99,1
479,99,1
497,99,1
524,99,1
537,99,1
546,99,1
547,99,1
603,99,1
114,100,1
149,100,1
190,100,1
193,100,1
251,100,1
263,100,1
306,100,1
339,100,1
362,100,1
399,100,1
426,101,1
114,102,1
376,102,1
405,102,1
463,102,1
531,102,1
105,103,1
128,103,1
283,103,1
294,103,1
356,103,1
365,103,1
409,103,1
414,103,1
479,103,1
517,103,1
594,103,1
247,104,1
381,104,1
88,105,1
103,105,1
157,105,1
260,105,1
399,105,1
508,105,1
332,106,1
534,106,1
605,106,1
323,107,1
461,107,1
173,108,1
186,108,1
283,108,1
406,108,1
110,109,1
165,109,1
192,109,1
202,109,1
368,109,1
417,109,1
444,109,1
475,109,1
40,110,1
102,110,1
109,110,1
114,110,1
121,110,1
165,110,1
376,110,1
377,110,1
475,110,1
33,111,1
113,111,1
224,111,1
350,111,1
472,111,1
486,111,1
509,111,1
517,111,1
537,111,1
603,111,1
226,112,1
316,112,1
402,112,1
534,112,1
23,113,1
111,113,1
130,113,1
245,113,1
263,113,1
339,113,1
486,113,1
537,113,1
603,113,1
40,114,1
102,114,1
120,114,1
265,114,1
376,114,1
41,115,1
152,115,1
175,115,1
202,115,1
341,115,1
348,115,1
381,115,1
440,115,1
479,115,1
524,115,1
545,115,1
588,115,1
5,116,1
134,116,1
164,116,1
286,116,1
342,116,1
383,116,1
412,116,1
414,116,1
423,116,1
555,117,1
218,118,1
246,118,1
379,118,1
493,118,1
26,119,1
87,119,1
91,119,1
131,119,1
246,119,1
290,119,1
349,119,1
353,119,1
362,119,1
379,119,1
399,119,1
414,119,1
444,119,1
475,119,1
492,119,1
514,119,1
519,119,1
534,119,1
589,119,1
265,120,1
377,120,1
562,120,1
29,121,1
376,121,1
606,121,1
380,122,1
426,122,1
524,122,1
573,122,1
599,122,1
115,123,1
180,123,1
192,123,1
311,123,1
325,123,1
484,123,1
516,123,1
543,123,1
601,123,1
36,125,1
56,125,1
59,125,1
266,125,1
325,125,1
305,126,1
335,126,1
430,126,1
561,126,1
101,127,1
343,128,1
611,128,1
157,129,1
186,129,1
222,129,1
294,129,1
356,129,1
375,129,1
105,130,1
113,130,1
263,130,1
337,130,1
341,130,1
371,130,1
487,130,1
508,130,1
571,130,1
583,130,1
603,130,1
11,131,1
40,131,1
65,131,1
83,131,1
102,131,1
119,131,1
337,131,1
355,131,1
495,131,1
589,131,1
596,131,1
82,132,1
113,132,1
153,132,1
337,132,1
369,132,1
247,135,1
267,135,1
358,135,1
384,135,1
588,135,1
104,136,1
146,136,1
149,136,1
236,136,1
252,136,1
282,136,1
331,136,1
397,136,1
497,136,1
501,136,1
506,136,1
90,137,1
343,137,1
433,137,1
96,138,1
239,138,1
428,138,1
77,139,1
297,139,1
430,139,1
550,139,1
561,139,1
581,139,1
204,140,1
380,141,1
39,142,1
480,142,1
510,142,1
37,143,1
39,143,1
124,143,1
570,143,1
97,144,1
155,144,1
520,144,1
46,146,1
53,146,1
135,146,1
247,146,1
276,146,1
291,146,1
384,146,1
387,146,1
62,147,1
449,147,1
512,148,1
518,148,1
87,149,1
88,149,1
251,149,1
282,149,1
362,149,1
399,149,1
501,149,1
521,149,1
205,150,1
291,150,1
380,150,1
488,150,1
25,151,1
86,151,1
164,151,1
576,151,1
34,153,1
61,153,1
82,153,1
93,153,1
175,153,1
189,153,1
257,153,1
550,153,1
336,154,1
390,154,1
531,154,1
558,154,1
588,154,1
138,155,1
144,155,1
239,155,1
366,155,1
76,156,1
80,156,1
159,156,1
213,156,1
227,156,1
358,156,1
382,156,1
421,156,1
422,156,1
424,156,1
436,156,1
441,156,1
468,156,1
490,156,1
491,156,1
511,156,1
564,156,1
578,156,1
129,157,1
221,157,1
252,157,1
294,157,1
356,157,1
381,157,1
479,157,1
497,157,1
307,158,1
387,158,1
496,158,1
8,159,1
46,159,1
158,159,1
194,159,1
211,159,1
307,159,1
312,159,1
520,159,1
527,159,1
566,159,1
426,160,1
46,161,1
47,161,1
67,161,1
189,161,1
228,161,1
370,161,1
398,161,1
443,161,1
569,161,1
579,161,1
581,161,1
30,162,1
216,163,1
296,163,1
523,163,1
611,163,1
86,164,1
151,164,1
236,164,1
302,164,1
576,164,1
7,165,1
40,165,1
106,165,1
248,165,1
267,165,1
292,165,1
360,165,1
417,165,1
481,165,1
532,165,1
538,165,1
540,165,1
586,165,1
295,166,1
348,166,1
357,166,1
514,166,1
519,166,1
60,167,1
70,167,1
73,167,1
126,167,1
159,167,1
256,167,1
258,167,1
275,167,1
297,167,1
305,167,1
312,167,1
358,167,1
368,167,1
454,167,1
470,167,1
527,167,1
302,168,1
355,168,1
495,168,1
158,169,1
53,170,1
169,170,1
211,170,1
291,170,1
380,170,1
247,171,1
358,171,1
421,171,1
422,171,1
423,171,1
425,171,1
436,171,1
468,171,1
490,171,1
491,171,1
511,171,1
557,171,1
51,172,1
319,172,1
358,172,1
544,172,1
228,173,1
406,173,1
441,173,1
500,173,1
574,173,1
122,174,1
531,174,1
573,174,1
20,175,1
93,175,1
228,175,1
465,175,1
14,176,1
217,176,1
309,176,1
349,176,1
372,176,1
8,177,1
57,177,1
232,177,1
590,177,1
347,178,1
510,178,1
108,179,1
186,179,1
283,179,1
406,179,1
555,179,1
232,180,1
366,180,1
373,180,1
90,181,1
366,181,1
269,182,1
19,183,1
91,183,1
288,183,1
290,183,1
309,183,1
379,183,1
469,183,1
484,183,1
489,183,1
494,183,1
69,184,1
166,184,1
234,184,1
293,184,1
369,184,1
370,184,1
383,184,1
465,184,1
179,186,1
283,186,1
406,186,1
470,186,1
608,186,1
565,187,1
597,187,1
179,188,1
206,188,1
283,188,1
406,188,1
555,188,1
153,189,1
164,189,1
41,190,1
160,190,1
341,190,1
345,190,1
484,190,1
546,190,1
571,190,1
197,191,1
109,192,1
110,192,1
176,192,1
207,192,1
289,192,1
469,192,1
484,192,1
489,192,1
586,192,1
9,193,1
68,193,1
92,193,1
100,193,1
220,193,1
251,193,1
274,193,1
345,193,1
346,193,1
362,193,1
8,194,1
53,194,1
323,194,1
347,194,1
407,194,1
20,195,1
91,195,1
251,195,1
293,195,1
321,195,1
345,195,1
383,195,1
426,196,1
428,196,1
462,196,1
466,196,1
573,196,1
89,197,1
200,197,1
439,197,1
36,198,1
99,198,1
157,198,1
233,198,1
243,198,1
252,198,1
263,198,1
354,198,1
356,198,1
365,198,1
463,198,1
5,199,1
69,199,1
166,199,1
179,199,1
234,199,1
412,199,1
414,199,1
444,199,1
459,199,1
467,199,1
514,199,1
532,199,1
108,200,1
197,200,1
304,200,1
439,200,1
441,200,1
591,200,1
598,200,1
410,201,1
568,201,1
21,202,1
175,202,1
208,202,1
381,202,1
417,202,1
420,202,1
440,202,1
472,202,1
547,202,1
86,203,1
216,203,1
10,204,1
86,204,1
397,204,1
570,204,1
8,205,1
21,205,1
97,205,1
206,205,1
240,205,1
339,205,1
401,205,1
440,205,1
481,205,1
585,205,1
205,206,1
286,206,1
535,206,1
211,207,1
246,207,1
281,207,1
417,207,1
56,208,1
59,208,1
160,208,1
185,208,1
266,208,1
317,209,1
221,210,1
304,210,1
517,210,1
547,210,1
598,210,1
60,211,1
166,211,1
207,211,1
264,211,1
265,211,1
339,211,1
394,211,1
216,212,1
315,212,1
388,212,1
80,213,1
210,213,1
399,213,1
422,213,1
56,215,1
350,215,1
451,215,1
96,216,1
11,218,1
82,218,1
493,218,1
299,219,1
479,219,1
55,220,1
190,220,1
193,220,1
218,220,1
274,220,1
463,220,1
493,220,1
527,220,1
366,221,1
565,221,1
594,221,1
50,222,1
221,222,1
298,222,1
367,222,1
375,222,1
391,222,1
477,222,1
565,222,1
579,222,1
594,222,1
274,223,1
439,223,1
441,223,1
585,223,1
21,224,1
33,224,1
111,224,1
202,224,1
208,224,1
233,224,1
252,224,1
295,224,1
303,224,1
328,224,1
354,224,1
420,224,1
467,224,1
472,224,1
486,224,1
547,224,1
588,224,1
172,225,1
488,225,1
425,226,1
487,226,1
539,226,1
582,226,1
76,227,1
226,227,1
267,227,1
382,227,1
421,227,1
425,227,1
491,227,1
511,227,1
539,227,1
578,227,1
173,228,1
367,228,1
406,228,1
537,228,1
565,228,1
594,228,1
28,229,1
98,229,1
147,229,1
231,229,1
440,230,1
581,230,1
42,231,1
158,231,1
177,231,1
315,231,1
400,231,1
418,231,1
461,231,1
488,231,1
590,231,1
95,232,1
180,232,1
324,232,1
65,233,1
128,233,1
198,233,1
375,233,1
565,233,1
597,233,1
184,234,1
218,234,1
293,234,1
393,234,1
465,234,1
587,234,1
96,235,1
350,235,1
508,235,1
552,235,1
170,237,1
316,237,1
312,238,1
138,239,1
155,239,1
329,239,1
54,240,1
64,240,1
130,240,1
365,240,1
381,240,1
453,240,1
508,240,1
583,240,1
19,241,1
166,241,1
211,241,1
295,241,1
302,241,1
303,241,1
306,241,1
339,241,1
357,241,1
459,241,1
495,241,1
514,241,1
519,241,1
589,241,1
505,242,1
160,243,1
221,243,1
296,243,1
437,243,1
565,243,1
403,244,1
582,244,1
43,246,1
55,246,1
80,246,1
118,246,1
119,246,1
176,246,1
207,246,1
245,246,1
299,246,1
349,246,1
379,246,1
450,246,1
492,246,1
104,247,1
403,247,1
146,248,1
292,248,1
301,248,1
325,248,1
445,248,1
586,248,1
605,248,1
610,248,1
31,250,1
122,250,1
420,250,1
446,250,1
488,250,1
26,251,1
88,251,1
100,251,1
149,251,1
193,251,1
195,251,1
277,251,1
290,251,1
372,251,1
399,251,1
501,251,1
540,251,1
59,252,1
136,252,1
157,252,1
198,252,1
303,252,1
350,252,1
497,252,1
547,252,1
15,253,1
32,253,1
298,253,1
375,253,1
476,253,1
45,254,1
447,254,1
467,254,1
480,254,1
164,256,1
206,256,1
331,256,1
386,256,1
153,257,1
258,257,1
324,257,1
477,257,1
526,257,1
167,258,1
257,258,1
301,258,1
446,258,1
50,260,1
373,260,1
455,260,1
496,260,1
533,260,1
37,261,1
69,261,1
150,261,1
307,261,1
386,261,1
403,261,1
534,261,1
21,262,1
187,262,1
198,262,1
233,262,1
263,262,1
265,262,1
365,262,1
562,262,1
603,262,1
23,263,1
90,263,1
260,263,1
286,263,1
462,263,1
52,264,1
78,264,1
114,264,1
120,264,1
211,264,1
265,264,1
562,264,1
584,264,1
11,265,1
52,265,1
114,265,1
120,265,1
211,265,1
264,265,1
562,265,1
59,266,1
215,266,1
76,267,1
98,267,1
165,267,1
227,267,1
450,267,1
472,267,1
87,268,1
150,268,1
257,268,1
477,268,1
42,269,1
315,269,1
446,269,1
340,270,1
385,270,1
400,270,1
458,270,1
610,270,1
87,271,1
274,271,1
315,271,1
362,271,1
399,271,1
203,272,1
12,273,1
203,273,1
9,274,1
26,274,1
55,274,1
190,274,1
193,274,1
218,274,1
220,274,1
251,274,1
349,274,1
463,274,1
493,274,1
527,274,1
37,275,1
69,275,1
101,275,1
247,275,1
3,276,1
135,276,1
154,276,1
247,276,1
389,276,1
547,276,1
19,277,1
216,277,1
218,277,1
374,277,1
534,277,1
563,277,1
233,278,1
283,278,1
353,278,1
371,278,1
134,279,1
142,279,1
339,279,1
556,279,1
279,280,1
152,281,1
159,281,1
192,281,1
207,281,1
211,281,1
256,281,1
417,281,1
457,281,1
588,281,1
149,282,1
164,282,1
501,282,1
521,282,1
179,283,1
8,284,1
18,284,1
41,284,1
96,284,1
283,284,1
337,284,1
81,285,1
117,285,1
317,285,1
500,285,1
507,285,1
566,285,1
231,286,1
69,287,1
106,287,1
261,287,1
276,287,1
333,287,1
348,287,1
403,287,1
414,287,1
424,287,1
557,287,1
289,288,1
484,288,1
489,288,1
41,289,1
192,289,1
288,289,1
290,289,1
311,289,1
353,289,1
360,289,1
405,289,1
416,289,1
457,289,1
484,289,1
516,289,1
532,289,1
540,289,1
553,289,1
91,290,1
92,290,1
105,290,1
190,290,1
195,290,1
251,290,1
278,290,1
289,290,1
298,290,1
395,290,1
477,290,1
506,290,1
170,291,1
205,291,1
610,291,1
40,292,1
83,292,1
165,292,1
207,292,1
248,292,1
267,292,1
360,292,1
467,292,1
532,292,1
586,292,1
596,292,1
20,293,1
69,293,1
184,293,1
234,293,1
370,293,1
383,293,1
465,293,1
605,293,1
15,294,1
129,294,1
157,294,1
187,294,1
198,294,1
222,294,1
356,294,1
479,294,1
540,294,1
579,294,1
609,294,1
152,295,1
166,295,1
175,295,1
236,295,1
302,295,1
348,295,1
357,295,1
477,295,1
545,295,1
588,295,1
590,295,1
253,296,1
428,296,1
73,297,1
94,297,1
139,297,1
167,297,1
247,297,1
553,297,1
571,297,1
581,297,1
15,298,1
29,298,1
83,298,1
92,298,1
222,298,1
253,298,1
278,298,1
367,298,1
375,298,1
391,298,1
565,298,1
594,298,1
613,298,1
40,299,1
219,299,1
245,299,1
51,300,1
67,300,1
83,300,1
87,300,1
131,300,1
168,300,1
215,300,1
277,300,1
355,300,1
364,300,1
549,300,1
596,300,1
177,301,1
236,301,1
258,301,1
517,301,1
168,302,1
236,302,1
256,302,1
357,302,1
549,302,1
13,304,1
54,304,1
303,304,1
328,304,1
436,304,1
440,304,1
490,304,1
585,304,1
13,305,1
309,305,1
335,305,1
343,305,1
422,305,1
436,305,1
490,305,1
564,305,1
291,306,1
374,306,1
452,306,1
563,306,1
93,307,1
183,309,1
230,309,1
267,309,1
305,309,1
372,309,1
450,309,1
564,309,1
103,311,1
123,311,1
275,311,1
289,311,1
360,311,1
516,311,1
532,311,1
124,312,1
141,312,1
167,312,1
466,312,1
7,313,1
30,313,1
43,313,1
64,313,1
154,313,1
247,313,1
261,313,1
305,313,1
336,313,1
452,313,1
95,314,1
147,314,1
197,314,1
201,314,1
398,314,1
400,314,1
411,314,1
449,314,1
487,314,1
574,314,1
418,315,1
328,316,1
517,316,1
539,316,1
42,317,1
315,317,1
340,317,1
146,318,1
248,318,1
301,318,1
325,318,1
445,318,1
584,318,1
610,318,1
231,319,1
503,319,1
31,320,1
446,320,1
17,321,1
18,321,1
57,321,1
148,321,1
282,321,1
393,321,1
509,321,1
512,321,1
518,321,1
521,321,1
9,322,1
182,322,1
269,322,1
306,322,1
563,322,1
107,323,1
158,323,1
304,323,1
402,323,1
462,323,1
591,323,1
148,324,1
232,324,1
373,324,1
428,324,1
434,324,1
455,324,1
36,325,1
41,325,1
125,325,1
301,325,1
303,325,1
455,325,1
517,325,1
194,326,1
351,326,1
21,327,1
243,327,1
303,327,1
392,327,1
608,327,1
3,328,1
266,328,1
470,328,1
539,328,1
155,329,1
239,329,1
21,330,1
40,330,1
299,330,1
303,330,1
371,330,1
524,330,1
6,331,1
228,331,1
337,331,1
575,331,1
106,332,1
184,332,1
370,332,1
5,333,1
85,333,1
151,333,1
412,333,1
414,333,1
448,333,1
459,333,1
142,334,1
151,334,1
231,334,1
257,334,1
333,334,1
400,334,1
409,334,1
420,334,1
45,335,1
126,335,1
305,335,1
336,335,1
477,335,1
3,336,1
187,336,1
238,336,1
342,336,1
11,337,1
131,337,1
331,337,1
398,337,1
507,337,1
510,337,1
95,338,1
191,338,1
249,338,1
205,339,1
371,339,1
585,339,1
608,339,1
269,340,1
270,340,1
331,340,1
385,340,1
458,340,1
41,341,1
99,341,1
107,341,1
160,341,1
263,341,1
486,341,1
116,342,1
161,342,1
168,342,1
175,342,1
187,342,1
247,342,1
297,342,1
333,342,1
336,342,1
348,342,1
355,342,1
363,342,1
405,342,1
409,342,1
412,342,1
414,342,1
443,342,1
459,342,1
495,342,1
10,343,1
34,343,1
550,343,1
248,344,1
18,345,1
55,345,1
193,345,1
393,345,1
435,345,1
493,345,1
549,345,1
579,345,1
190,346,1
193,346,1
195,346,1
270,347,1
175,348,1
228,348,1
256,348,1
342,348,1
405,348,1
414,348,1
226,349,1
245,349,1
402,349,1
6,351,1
326,351,1
488,351,1
535,351,1
210,352,1
226,352,1
267,352,1
551,352,1
9,353,1
245,353,1
349,353,1
527,353,1
54,354,1
152,354,1
205,354,1
291,354,1
420,354,1
491,354,1
547,354,1
585,354,1
26,355,1
168,355,1
103,356,1
129,356,1
157,356,1
294,356,1
381,356,1
479,356,1
46,357,1
236,357,1
256,357,1
302,357,1
384,357,1
167,358,1
171,358,1
172,358,1
226,358,1
405,358,1
423,358,1
424,358,1
492,358,1
501,358,1
564,358,1
581,358,1
66,359,1
84,359,1
280,359,1
384,359,1
387,359,1
571,359,1
40,360,1
83,360,1
106,360,1
109,360,1
110,360,1
121,360,1
289,360,1
292,360,1
311,360,1
368,360,1
475,360,1
478,360,1
516,360,1
532,360,1
586,360,1
596,360,1
606,360,1
65,361,1
373,361,1
434,361,1
92,362,1
251,362,1
346,362,1
399,362,1
96,363,1
208,363,1
216,363,1
303,363,1
320,363,1
366,363,1
411,363,1
477,363,1
47,364,1
51,364,1
57,364,1
60,364,1
299,364,1
380,364,1
549,364,1
425,365,1
611,365,1
95,366,1
15,367,1
17,367,1
222,367,1
298,367,1
375,367,1
579,367,1
594,367,1
29,368,1
106,368,1
109,368,1
110,368,1
165,368,1
167,368,1
172,368,1
297,368,1
360,368,1
417,368,1
475,368,1
532,368,1
606,368,1
184,369,1
282,369,1
521,369,1
20,370,1
184,370,1
293,370,1
383,370,1
396,370,1
465,370,1
13,371,1
266,371,1
330,371,1
100,372,1
176,372,1
251,372,1
232,373,1
253,373,1
324,373,1
509,373,1
533,373,1
73,374,1
277,374,1
306,374,1
386,374,1
563,374,1
15,375,1
221,375,1
222,375,1
243,375,1
253,375,1
298,375,1
367,375,1
102,376,1
121,376,1
463,376,1
524,376,1
29,377,1
114,377,1
120,377,1
131,377,1
478,377,1
556,377,1
596,377,1
76,378,1
213,378,1
227,378,1
267,378,1
382,378,1
422,378,1
468,378,1
490,378,1
491,378,1
564,378,1
51,380,1
60,380,1
122,380,1
170,380,1
364,380,1
104,381,1
479,381,1
184,383,1
370,383,1
465,383,1
53,384,1
135,384,1
146,384,1
291,384,1
357,384,1
387,384,1
514,384,1
70,385,1
270,385,1
340,385,1
458,385,1
59,386,1
61,386,1
390,386,1
395,386,1
454,386,1
493,386,1
53,387,1
571,387,1
276,389,1
388,389,1
386,390,1
454,390,1
15,391,1
253,391,1
375,391,1
523,391,1
289,392,1
367,392,1
17,393,1
18,393,1
321,393,1
582,393,1
60,394,1
59,395,1
133,395,1
195,395,1
321,395,1
557,395,1
187,396,1
340,396,1
10,397,1
86,397,1
197,397,1
398,397,1
570,397,1
572,397,1
576,397,1
10,398,1
89,398,1
204,398,1
492,398,1
88,399,1
92,399,1
100,399,1
105,399,1
149,399,1
213,399,1
251,399,1
362,399,1
372,399,1
400,399,1
421,399,1
501,399,1
22,400,1
89,400,1
94,400,1
177,400,1
231,400,1
418,400,1
434,400,1
553,400,1
455,401,1
388,402,1
3,404,1
141,404,1
154,404,1
238,404,1
312,404,1
336,404,1
161,405,1
293,405,1
342,405,1
348,405,1
443,405,1
583,405,1
173,406,1
179,406,1
186,406,1
228,406,1
8,407,1
194,407,1
19,408,1
37,408,1
182,408,1
346,408,1
483,408,1
43,409,1
46,409,1
334,409,1
343,409,1
395,409,1
447,409,1
557,409,1
201,410,1
232,410,1
363,411,1
401,411,1
434,411,1
470,411,1
568,411,1
199,412,1
293,412,1
333,412,1
342,412,1
348,412,1
405,412,1
467,412,1
588,412,1
5,414,1
7,414,1
64,414,1
103,414,1
105,414,1
116,414,1
199,414,1
333,414,1
342,414,1
348,414,1
405,414,1
412,414,1
424,414,1
459,414,1
492,414,1
588,414,1
560,415,1
14,416,1
27,416,1
106,416,1
165,416,1
192,416,1
259,416,1
353,416,1
457,416,1
494,416,1
538,416,1
540,416,1
548,416,1
593,416,1
109,417,1
110,417,1
165,417,1
192,417,1
202,417,1
207,417,1
368,417,1
475,417,1
606,417,1
231,418,1
465,419,1
541,419,1
56,420,1
125,420,1
205,420,1
224,420,1
257,420,1
334,420,1
486,420,1
517,420,1
547,420,1
76,421,1
171,421,1
227,421,1
362,421,1
382,421,1
423,421,1
468,421,1
491,421,1
511,421,1
578,421,1
76,422,1
80,422,1
135,422,1
171,422,1
213,422,1
305,422,1
309,422,1
382,422,1
423,422,1
424,422,1
436,422,1
468,422,1
490,422,1
511,422,1
578,422,1
584,422,1
20,423,1
23,423,1
139,423,1
430,423,1
23,424,1
51,424,1
172,424,1
333,424,1
358,424,1
423,424,1
430,424,1
459,424,1
564,424,1
111,425,1
365,425,1
401,425,1
490,425,1
539,425,1
545,425,1
428,426,1
592,427,1
595,427,1
196,428,1
201,428,1
413,428,1
434,428,1
20,429,1
381,429,1
589,429,1
77,430,1
145,430,1
581,430,1
39,431,1
75,431,1
97,431,1
144,431,1
233,432,1
583,432,1
90,433,1
221,433,1
608,433,1
89,434,1
324,434,1
400,434,1
418,434,1
11,435,1
456,435,1
167,436,1
210,436,1
304,436,1
305,436,1
490,436,1
185,437,1
455,437,1
594,437,1
85,438,1
128,438,1
151,438,1
307,438,1
435,438,1
576,438,1
145,439,1
197,439,1
200,439,1
420,440,1
173,441,1
200,441,1
201,441,1
210,441,1
440,441,1
574,441,1
234,442,1
341,442,1
481,443,1
498,443,1
20,444,1
78,444,1
119,444,1
195,444,1
199,444,1
274,444,1
282,444,1
305,444,1
370,444,1
443,444,1
455,444,1
459,444,1
463,444,1
514,444,1
519,444,1
78,445,1
84,445,1
264,445,1
531,445,1
560,445,1
584,445,1
31,446,1
258,446,1
320,446,1
488,446,1
5,448,1
333,448,1
422,448,1
452,448,1
463,448,1
556,448,1
55,450,1
98,450,1
246,450,1
267,450,1
309,450,1
379,450,1
490,450,1
215,451,1
350,451,1
611,451,1
44,452,1
259,452,1
261,452,1
306,452,1
448,452,1
454,452,1
463,452,1
556,452,1
240,453,1
260,453,1
339,453,1
363,453,1
508,453,1
386,454,1
390,454,1
50,455,1
260,455,1
324,455,1
401,455,1
437,455,1
470,455,1
512,455,1
574,455,1
