"source","target","weight"
87,1,1
175,1,1
184,1,1
307,1,1
448,1,1
511,1,1
523,1,1
540,1,1
621,1,1
638,1,1
69,2,1
391,2,1
24,3,1
68,3,1
211,3,1
245,3,1
321,3,1
353,3,1
396,3,1
500,3,1
516,3,1
565,3,1
601,3,1
640,3,1
44,4,1
97,4,1
184,4,1
345,4,1
574,4,1
178,6,1
205,6,1
233,6,1
414,6,1
438,6,1
440,6,1
195,7,1
192,8,1
277,8,1
285,8,1
25,9,1
202,9,1
266,9,1
294,9,1
329,9,1
331,9,1
349,9,1
374,9,1
630,9,1
142,10,1
244,10,1
274,10,1
297,10,1
490,10,1
563,10,1
655,10,1
22,11,1
65,11,1
91,11,1
143,11,1
176,11,1
182,11,1
186,11,1
241,11,1
326,11,1
336,11,1
411,11,1
482,11,1
503,11,1
568,11,1
70,12,1
199,12,1
394,12,1
406,12,1
539,12,1
24,14,1
215,14,1
396,14,1
615,14,1
29,15,1
114,15,1
202,15,1
321,15,1
396,15,1
402,15,1
438,15,1
565,15,1
601,15,1
611,15,1
640,15,1
85,16,1
139,16,1
168,16,1
304,16,1
370,16,1
481,16,1
558,16,1
21,17,1
68,17,1
86,17,1
90,17,1
156,17,1
487,17,1
491,17,1
73,18,1
221,18,1
297,18,1
570,18,1
7,19,1
134,19,1
316,19,1
346,19,1
458,19,1
554,19,1
651,19,1
111,21,1
155,21,1
195,21,1
242,21,1
509,21,1
594,21,1
11,22,1
62,22,1
81,22,1
104,22,1
109,22,1
117,22,1
120,22,1
143,22,1
151,22,1
176,22,1
182,22,1
186,22,1
214,22,1
221,22,1
235,22,1
241,22,1
282,22,1
315,22,1
326,22,1
327,22,1
337,22,1
371,22,1
390,22,1
483,22,1
499,22,1
503,22,1
570,22,1
616,22,1
629,22,1
302,23,1
381,23,1
542,23,1
545,23,1
114,24,1
511,24,1
540,24,1
9,25,1
82,25,1
235,25,1
371,25,1
374,25,1
525,25,1
557,25,1
16,26,1
211,26,1
235,26,1
294,26,1
329,26,1
369,26,1
382,26,1
489,26,1
539,26,1
581,26,1
647,26,1
41,27,1
198,27,1
209,27,1
283,27,1
309,27,1
405,27,1
450,27,1
631,27,1
99,28,1
396,28,1
630,28,1
15,29,1
222,29,1
419,29,1
276,30,1
415,30,1
306,31,1
427,31,1
27,32,1
50,32,1
74,32,1
91,32,1
142,32,1
187,32,1
264,32,1
290,32,1
348,32,1
388,32,1
449,32,1
459,32,1
487,32,1
563,32,1
613,32,1
631,32,1
74,33,1
187,33,1
239,33,1
451,33,1
459,33,1
593,33,1
209,34,1
276,34,1
279,34,1
415,34,1
456,34,1
36,35,1
60,35,1
77,35,1
107,35,1
122,35,1
224,35,1
317,35,1
358,35,1
366,35,1
373,35,1
392,35,1
424,35,1
596,35,1
643,35,1
273,36,1
392,36,1
399,37,1
459,37,1
560,37,1
249,38,1
290,38,1
292,38,1
328,38,1
340,38,1
359,38,1
426,38,1
490,38,1
648,38,1
142,40,1
242,40,1
264,40,1
348,40,1
490,40,1
510,40,1
283,41,1
309,41,1
181,42,1
280,42,1
48,43,1
212,43,1
222,43,1
256,43,1
324,43,1
359,43,1
410,43,1
573,43,1
591,43,1
4,44,1
97,44,1
175,44,1
184,44,1
262,44,1
381,44,1
447,44,1
461,44,1
34,45,1
61,45,1
73,45,1
223,45,1
276,45,1
356,45,1
456,45,1
7,46,1
49,46,1
61,46,1
93,46,1
177,46,1
242,46,1
283,46,1
293,46,1
301,46,1
339,46,1
367,46,1
388,46,1
24,47,1
101,47,1
114,47,1
225,47,1
259,47,1
511,47,1
519,47,1
24,48,1
256,48,1
93,49,1
218,49,1
343,49,1
481,49,1
244,50,1
44,51,1
60,51,1
366,51,1
386,51,1
416,51,1
472,51,1
596,51,1
650,51,1
55,52,1
66,52,1
67,52,1
421,52,1
63,53,1
80,53,1
247,53,1
286,53,1
287,53,1
545,53,1
547,53,1
606,53,1
67,54,1
619,54,1
52,55,1
53,55,1
275,55,1
501,55,1
525,55,1
164,57,1
292,57,1
378,57,1
389,57,1
425,57,1
567,57,1
612,57,1
96,58,1
385,58,1
82,59,1
392,59,1
598,59,1
28,60,1
35,60,1
51,60,1
122,60,1
355,60,1
643,60,1
177,61,1
378,61,1
199,62,1
334,62,1
590,62,1
644,62,1
53,63,1
286,63,1
401,63,1
535,63,1
547,63,1
11,65,1
99,65,1
132,65,1
136,65,1
186,65,1
196,65,1
241,65,1
326,65,1
362,65,1
468,65,1
52,66,1
153,66,1
311,66,1
452,66,1
59,67,1
202,67,1
349,67,1
17,68,1
70,68,1
78,68,1
239,68,1
244,68,1
248,69,1
299,69,1
351,69,1
579,69,1
68,70,1
124,70,1
329,70,1
406,70,1
248,71,1
624,71,1
634,71,1
645,71,1
654,71,1
29,73,1
243,73,1
254,73,1
396,73,1
29,74,1
33,74,1
142,74,1
405,74,1
451,74,1
459,74,1
553,74,1
613,74,1
115,75,1
135,75,1
140,75,1
271,75,1
278,75,1
307,75,1
402,75,1
580,75,1
590,75,1
605,75,1
621,75,1
650,75,1
152,76,1
295,76,1
356,76,1
499,76,1
514,76,1
515,76,1
526,76,1
559,76,1
596,76,1
35,77,1
107,77,1
191,77,1
273,77,1
298,77,1
317,77,1
364,77,1
373,77,1
542,77,1
588,77,1
631,77,1
643,77,1
129,78,1
230,78,1
244,78,1
561,80,1
11,81,1
22,81,1
86,81,1
214,81,1
337,81,1
390,81,1
463,81,1
482,81,1
483,81,1
499,81,1
570,81,1
571,81,1
644,81,1
50,82,1
311,82,1
331,82,1
360,82,1
523,82,1
64,83,1
215,83,1
443,83,1
551,83,1
613,83,1
646,83,1
57,84,1
128,84,1
340,84,1
16,85,1
168,85,1
237,85,1
304,85,1
424,85,1
534,85,1
17,86,1
59,86,1
82,86,1
90,86,1
148,86,1
156,86,1
209,86,1
232,86,1
340,86,1
360,86,1
387,86,1
449,86,1
491,86,1
535,86,1
350,87,1
438,87,1
591,87,1
473,88,1
87,89,1
160,89,1
176,89,1
226,89,1
350,89,1
438,89,1
17,90,1
156,90,1
303,90,1
491,90,1
41,91,1
86,91,1
90,91,1
112,91,1
130,91,1
240,91,1
487,91,1
491,91,1
69,92,1
72,92,1
185,92,1
617,92,1
46,93,1
49,93,1
106,93,1
134,93,1
165,93,1
172,93,1
339,93,1
365,93,1
387,93,1
388,93,1
501,93,1
98,94,1
250,94,1
283,94,1
354,95,1
376,95,1
439,95,1
162,96,1
349,96,1
4,97,1
44,97,1
184,97,1
447,97,1
515,97,1
94,98,1
129,98,1
250,98,1
268,98,1
16,99,1
28,99,1
104,99,1
110,99,1
168,99,1
233,99,1
249,99,1
330,99,1
437,99,1
534,99,1
629,99,1
163,100,1
178,100,1
405,100,1
556,100,1
571,100,1
212,101,1
523,101,1
531,101,1
298,102,1
301,102,1
367,102,1
441,102,1
473,102,1
567,102,1
569,102,1
139,103,1
175,103,1
186,103,1
235,103,1
241,103,1
271,103,1
